audio_path,relative_path,text,authenticity,duration,speaker_id,gender,accent,scenario,is_verified,notes
audio\MSK0026_0101-268a61a2.wav,MSK0026_0101-268a61a2.wav,Лайкни паситесь,fake,12.97,unknown,,,,0,
audio\MSK0026_0102-9114f75f.wav,MSK0026_0102-9114f75f.wav,[ERROR] Речь не распознана,fake,1.99,unknown,,,,0,
audio\MSK0026_0103-76d02b00.wav,MSK0026_0103-76d02b00.wav,[ERROR] Речь не распознана,fake,3.29,unknown,,,,0,
audio\MSK0027_0000-e9882e50.wav,MSK0027_0000-e9882e50.wav,How me,fake,1.24,unknown,,,,0,
audio\MSK0027_0001-b5bb4a4e.wav,MSK0027_0001-b5bb4a4e.wav,6,fake,14.1,unknown,,,,0,
audio\MSK0027_0002-0cdba3a5.wav,MSK0027_0002-0cdba3a5.wav,X,fake,9.0,unknown,,,,0,
audio\MSK0027_0003-0eb1a27b.wav,MSK0027_0003-0eb1a27b.wav,[ERROR] Речь не распознана,fake,6.98,unknown,,,,0,
audio\MSK0027_0004-f4d4a429.wav,MSK0027_0004-f4d4a429.wav,OK The Start When The First,fake,3.89,unknown,,,,0,
audio\MSK0027_0005-5309ae92.wav,MSK0027_0005-5309ae92.wav,[ERROR] Речь не распознана,fake,1.48,unknown,,,,0,
audio\MSK0027_0006-40b17652.wav,MSK0027_0006-40b17652.wav,OK on I had She been Holding can of like this How,fake,5.44,unknown,,,,0,
audio\MSK0027_0007-8b13a677.wav,MSK0027_0007-8b13a677.wav,how to,fake,9.53,unknown,,,,0,
audio\MSK0027_0008-298dbe21.wav,MSK0027_0008-298dbe21.wav,О'кей Under in anything that is Made The Pain,fake,4.32,unknown,,,,0,
audio\MSK0027_0009-6bc228df.wav,MSK0027_0009-6bc228df.wav,[ERROR] Речь не распознана,fake,9.26,unknown,,,,0,
audio\MSK0027_0010-51287ffc.wav,MSK0027_0010-51287ffc.wav,О'кей ease The Pain Shopping,fake,2.78,unknown,,,,0,
audio\MSK0027_0011-8aecb741.wav,MSK0027_0011-8aecb741.wav,[ERROR] Речь не распознана,fake,2.01,unknown,,,,0,
audio\MSK0027_0012-13403347.wav,MSK0027_0012-13403347.wav,[ERROR] Речь не распознана,fake,8.51,unknown,,,,0,
audio\MSK0027_0013-ec8730c5.wav,MSK0027_0013-ec8730c5.wav,I'm,fake,1.1,unknown,,,,0,
audio\MSK0027_0014-d52ecee4.wav,MSK0027_0014-d52ecee4.wav,OK Google лайк was The anything that happened around the time that you for Holding like this is the Fall of Me be like somebody Falling in like swinging,fake,16.9,unknown,,,,0,
audio\MSK0027_0015-189d3662.wav,MSK0027_0015-189d3662.wav,Park so,fake,5.93,unknown,,,,0,
audio\MSK0027_0016-54664f93.wav,MSK0027_0016-54664f93.wav,О'кей so Just a She is Swing From the Yesterday OK,fake,7.53,unknown,,,,0,
audio\MSK0027_0017-e318d9d7.wav,MSK0027_0017-e318d9d7.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0018-f3bbf949.wav,MSK0027_0018-f3bbf949.wav,О'кей анонимуса you have НН,fake,3.34,unknown,,,,0,
audio\MSK0027_0019-1ea914b3.wav,MSK0027_0019-1ea914b3.wav,[ERROR] Речь не распознана,fake,1.56,unknown,,,,0,
audio\MSK0027_0020-5fbcde41.wav,MSK0027_0020-5fbcde41.wav,[ERROR] Речь не распознана,fake,2.71,unknown,,,,0,
audio\MSK0027_0021-1c7f705a.wav,MSK0027_0021-1c7f705a.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0022-d9af2166.wav,MSK0027_0022-d9af2166.wav,OK Google,fake,2.43,unknown,,,,0,
audio\MSK0027_0023-edbf5473.wav,MSK0027_0023-edbf5473.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0024-dab533b7.wav,MSK0027_0024-dab533b7.wav,[ERROR] Речь не распознана,fake,4.87,unknown,,,,0,
audio\MSK0027_0025-881246ab.wav,MSK0027_0025-881246ab.wav,[ERROR] Речь не распознана,fake,1.29,unknown,,,,0,
audio\MSK0027_0026-dbcb0205.wav,MSK0027_0026-dbcb0205.wav,Я не ищу себе Sense of smell,fake,2.71,unknown,,,,0,
audio\MSK0027_0027-44e6515c.wav,MSK0027_0027-44e6515c.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0028-078be803.wav,MSK0027_0028-078be803.wav,кафе,fake,2.36,unknown,,,,0,
audio\MSK0027_0029-627088bc.wav,MSK0027_0029-627088bc.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0030-9b946a11.wav,MSK0027_0030-9b946a11.wav,[ERROR] Речь не распознана,fake,2.15,unknown,,,,0,
audio\MSK0027_0031-232598cf.wav,MSK0027_0031-232598cf.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0032-8f64fbdd.wav,MSK0027_0032-8f64fbdd.wav,[ERROR] Речь не распознана,fake,2.15,unknown,,,,0,
audio\MSK0027_0033-04294e31.wav,MSK0027_0033-04294e31.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0034-1eac7b9e.wav,MSK0027_0034-1eac7b9e.wav,OK Google,fake,3.48,unknown,,,,0,
audio\MSK0027_0035-a5bf7c99.wav,MSK0027_0035-a5bf7c99.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0036-57f212da.wav,MSK0027_0036-57f212da.wav,How about of shoulder,fake,2.78,unknown,,,,0,
audio\MSK0027_0037-9096dce6.wav,MSK0027_0037-9096dce6.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0038-3f97d132.wav,MSK0027_0038-3f97d132.wav,[ERROR] Речь не распознана,fake,2.65,unknown,,,,0,
audio\MSK0027_0039-72274a3c.wav,MSK0027_0039-72274a3c.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0040-702b256f.wav,MSK0027_0040-702b256f.wav,Right and Tom,fake,2.08,unknown,,,,0,
audio\MSK0027_0041-8f7c0728.wav,MSK0027_0041-8f7c0728.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0042-31c67ac4.wav,MSK0027_0042-31c67ac4.wav,[ERROR] Речь не распознана,fake,1.53,unknown,,,,0,
audio\MSK0027_0043-c4b48b4c.wav,MSK0027_0043-c4b48b4c.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0044-7584446f.wav,MSK0027_0044-7584446f.wav,ИНН,fake,3.27,unknown,,,,0,
audio\MSK0027_0045-d18d979f.wav,MSK0027_0045-d18d979f.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0046-8f797a15.wav,MSK0027_0046-8f797a15.wav,any changes to have your name rep,fake,2.43,unknown,,,,0,
audio\MSK0027_0047-fff11ae5.wav,MSK0027_0047-fff11ae5.wav,[ERROR] Речь не распознана,fake,1.08,unknown,,,,0,
audio\MSK0027_0048-ae20a5f4.wav,MSK0027_0048-ae20a5f4.wav,OK Google,fake,2.43,unknown,,,,0,
audio\MSK0027_0049-9ae818c7.wav,MSK0027_0049-9ae818c7.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0050-2a1137af.wav,MSK0027_0050-2a1137af.wav,How are you енир,fake,1.59,unknown,,,,0,
audio\MSK0027_0051-fff60f96.wav,MSK0027_0051-fff60f96.wav,[ERROR] Речь не распознана,fake,4.95,unknown,,,,0,
audio\MSK0027_0052-8117e955.wav,MSK0027_0052-8117e955.wav,Open,fake,1.17,unknown,,,,0,
audio\MSK0027_0053-45725bce.wav,MSK0027_0053-45725bce.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0054-daac0edd.wav,MSK0027_0054-daac0edd.wav,Азия OK and How do any Memory loss of Con,fake,3.55,unknown,,,,0,
audio\MSK0027_0055-f44367e2.wav,MSK0027_0055-f44367e2.wav,No nothing,fake,1.29,unknown,,,,0,
audio\MSK0027_0056-a3cb1082.wav,MSK0027_0056-a3cb1082.wav,[ERROR] Речь не распознана,fake,5.58,unknown,,,,0,
audio\MSK0027_0057-30f4816a.wav,MSK0027_0057-30f4816a.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0058-5fa1c597.wav,MSK0027_0058-5fa1c597.wav,OK Google Skin Changer 2021,fake,5.58,unknown,,,,0,
audio\MSK0027_0059-f45a662f.wav,MSK0027_0059-f45a662f.wav,No not,fake,1.29,unknown,,,,0,
audio\MSK0027_0060-a79f459d.wav,MSK0027_0060-a79f459d.wav,Ocean in the Past has She had any Medical problems of a Ship in Die knows with any Medical conditions,fake,7.81,unknown,,,,0,
audio\MSK0027_0061-332b41f3.wav,MSK0027_0061-332b41f3.wav,[ERROR] Речь не распознана,fake,2.53,unknown,,,,0,
audio\MSK0027_0062-c4ac9699.wav,MSK0027_0062-c4ac9699.wav,О'кей Даши take any maricat,fake,2.22,unknown,,,,0,
audio\MSK0027_0063-96250cec.wav,MSK0027_0063-96250cec.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0064-4ce27d7a.wav,MSK0027_0064-4ce27d7a.wav,with you have any a,fake,1.8,unknown,,,,0,
audio\MSK0027_0065-ac70d05d.wav,MSK0027_0065-ac70d05d.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0066-aa371ba8.wav,MSK0027_0066-aa371ba8.wav,[ERROR] Речь не распознана,fake,5.09,unknown,,,,0,
audio\MSK0027_0067-c3ccf0fa.wav,MSK0027_0067-c3ccf0fa.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0068-7a824bae.wav,MSK0027_0068-7a824bae.wav,О'кей sent for reaching developmental milestones Walking Talking and like Social interaction,fake,7.39,unknown,,,,0,
audio\MSK0027_0069-934400a2.wav,MSK0027_0069-934400a2.wav,[ERROR] Речь не распознана,fake,1.16,unknown,,,,0,
audio\MSK0027_0070-f12d5fb6.wav,MSK0027_0070-f12d5fb6.wav,[ERROR] Речь не распознана,fake,0.76,unknown,,,,0,
audio\MSK0027_0071-772289da.wav,MSK0027_0071-772289da.wav,[ERROR] Речь не распознана,fake,0.85,unknown,,,,0,
audio\MSK0027_0072-b958a9fc.wav,MSK0027_0072-b958a9fc.wav,OK Google like Just Close and development is She Get in Color And I m Gaming,fake,7.25,unknown,,,,0,
audio\MSK0027_0073-01152af2.wav,MSK0027_0073-01152af2.wav,[ERROR] Речь не распознана,fake,2.21,unknown,,,,0,
audio\MSK0027_0074-ea0f7524.wav,MSK0027_0074-ea0f7524.wav,[ERROR] Речь не распознана,fake,9.77,unknown,,,,0,
audio\MSK0027_0075-f69ee0df.wav,MSK0027_0075-f69ee0df.wav,[ERROR] Речь не распознана,fake,1.75,unknown,,,,0,
audio\MSK0027_0076-08b4bf29.wav,MSK0027_0076-08b4bf29.wav,О'кей вообще PR,fake,2.78,unknown,,,,0,
audio\MSK0027_0077-23e4edad.wav,MSK0027_0077-23e4edad.wav,or something,fake,5.41,unknown,,,,0,
audio\MSK0027_0078-a49cc6c1.wav,MSK0027_0078-a49cc6c1.wav,Delivery asic,fake,2.99,unknown,,,,0,
audio\MSK0027_0079-34987cc3.wav,MSK0027_0079-34987cc3.wav,[ERROR] Речь не распознана,fake,0.9,unknown,,,,0,
audio\MSK0027_0080-5ced8321.wav,MSK0027_0080-5ced8321.wav,OK and was there any Reason for Here To Stay in hospital After,fake,4.6,unknown,,,,0,
audio\MSK0027_0081-47ab0982.wav,MSK0027_0081-47ab0982.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0082-b4202f91.wav,MSK0027_0082-b4202f91.wav,О'кей I Can you tell me Little Bit about Living situation canli like Who is the primary Care and like Who She is Living with then Where are,fake,11.94,unknown,,,,0,
audio\MSK0027_0083-ef2b5706.wav,MSK0027_0083-ef2b5706.wav,[ERROR] Речь не распознана,fake,9.92,unknown,,,,0,
audio\MSK0027_0084-3cc04244.wav,MSK0027_0084-3cc04244.wav,anything,fake,4.74,unknown,,,,0,
audio\MSK0027_0085-87da5bb5.wav,MSK0027_0085-87da5bb5.wav,[ERROR] Речь не распознана,fake,2.34,unknown,,,,0,
audio\MSK0027_0086-fd311fad.wav,MSK0027_0086-fd311fad.wav,О'кей She be Around anybody was,fake,3.06,unknown,,,,0,
audio\MSK0027_0087-468af6fe.wav,MSK0027_0087-468af6fe.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0088-840f6da9.wav,MSK0027_0088-840f6da9.wav,I have you travelled An,fake,2.08,unknown,,,,0,
audio\MSK0027_0089-ea867121.wav,MSK0027_0089-ea867121.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0090-ab2a7efe.wav,MSK0027_0090-ab2a7efe.wav,Open anything for like physical remotion Vaillant,fake,4.81,unknown,,,,0,
audio\MSK0027_0091-56c8baf5.wav,MSK0027_0091-56c8baf5.wav,No nothing,fake,1.29,unknown,,,,0,
audio\MSK0027_0092-683f9937.wav,MSK0027_0092-683f9937.wav,Open in the anybody Who smokes ИНН,fake,3.2,unknown,,,,0,
audio\MSK0027_0093-e0cc6f30.wav,MSK0027_0093-e0cc6f30.wav,[ERROR] Речь не распознана,fake,1.81,unknown,,,,0,
audio\MSK0027_0094-8f246c0b.wav,MSK0027_0094-8f246c0b.wav,О'кей Another In My skills Color logical conditions The Run in the,fake,5.99,unknown,,,,0,
audio\MSK0027_0095-a3478c90.wav,MSK0027_0095-a3478c90.wav,[ERROR] Речь не распознана,fake,1.29,unknown,,,,0,
audio\MSK0027_0096-4e533267.wav,MSK0027_0096-4e533267.wav,How do you heart онлайн condit,fake,2.65,unknown,,,,0,
audio\MSK0027_0097-8ccbabc9.wav,MSK0027_0097-8ccbabc9.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0098-6b320c27.wav,MSK0027_0098-6b320c27.wav,OK so I Ask you to Just The Look at Альбер Now,fake,3.89,unknown,,,,0,
audio\MSK0027_0099-8d7a4e2e.wav,MSK0027_0099-8d7a4e2e.wav,[ERROR] Речь не распознана,fake,0.85,unknown,,,,0,
audio\MSK0027_0100-0e84aede.wav,MSK0027_0100-0e84aede.wav,ламинаты эфира,fake,3.97,unknown,,,,0,
audio\MSK0027_0101-45d4f4f7.wav,MSK0027_0101-45d4f4f7.wav,[ERROR] Речь не распознана,fake,4.36,unknown,,,,0,
audio\MSK0027_0102-2f613743.wav,MSK0027_0102-2f613743.wav,О'кей I'll you Think anymore Let to Feel anything or melo,fake,5.72,unknown,,,,0,
audio\MSK0027_0103-596b1f4f.wav,MSK0027_0103-596b1f4f.wav,новая 128,fake,9.85,unknown,,,,0,
audio\MSK0027_0104-ddaaa404.wav,MSK0027_0104-ddaaa404.wav,О'кей она не скин changes of the,fake,2.65,unknown,,,,0,
audio\MSK0027_0105-53f26b97.wav,MSK0027_0105-53f26b97.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0106-019f4db9.wav,MSK0027_0106-019f4db9.wav,Write and if you want to Press Аверс potions of the elbow sideal Side Orange Post,fake,11.09,unknown,,,,0,
audio\MSK0027_0107-4eb53788.wav,MSK0027_0107-4eb53788.wav,[ERROR] Речь не распознана,fake,4.49,unknown,,,,0,
audio\MSK0027_0108-9f5ca285.wav,MSK0027_0108-9f5ca285.wav,I can Down Is there any Pain with with,fake,3.2,unknown,,,,0,
audio\MSK0027_0109-0417e740.wav,MSK0027_0109-0417e740.wav,[ERROR] Речь не распознана,fake,5.93,unknown,,,,0,
audio\MSK0027_0110-06809bc0.wav,MSK0027_0110-06809bc0.wav,[ERROR] Речь не распознана,fake,2.78,unknown,,,,0,
audio\MSK0027_0111-fd6367fc.wav,MSK0027_0111-fd6367fc.wav,[ERROR] Речь не распознана,fake,0.96,unknown,,,,0,
audio\MSK0027_0112-65d0411f.wav,MSK0027_0112-65d0411f.wav,О'кей so that that was Everything The I Wanted to Ask about on look for on physical today to you have any forgot to mention the My Pie,fake,12.57,unknown,,,,0,
audio\MSK0027_0113-69ef3ee9.wav,MSK0027_0113-69ef3ee9.wav,[ERROR] Речь не распознана,fake,4.69,unknown,,,,0,
audio\MSK0027_0114-1bb0b0cc.wav,MSK0027_0114-1bb0b0cc.wav,а я самый,fake,32.28,unknown,,,,0,
audio\MSK0027_0115-63e02cac.wav,MSK0027_0115-63e02cac.wav,[ERROR] Речь не распознана,fake,0.42,unknown,,,,0,
audio\MSK0027_0116-fa1cee1d.wav,MSK0027_0116-fa1cee1d.wav,[ERROR] Речь не распознана,fake,33.82,unknown,,,,0,
audio\MSK0027_0117-eb3b38c8.wav,MSK0027_0117-eb3b38c8.wav,[ERROR] Речь не распознана,fake,1.88,unknown,,,,0,
audio\MSK0028_0000-4021447c.wav,MSK0028_0000-4021447c.wav,How My H,fake,1.44,unknown,,,,0,
audio\MSK0028_0001-bb2ce56a.wav,MSK0028_0001-bb2ce56a.wav,Yesterday After We,fake,6.63,unknown,,,,0,
audio\MSK0028_0002-a768ab2e.wav,MSK0028_0002-a768ab2e.wav,What Activity What,fake,2.25,unknown,,,,0,
audio\MSK0028_0003-b67465ab.wav,MSK0028_0003-b67465ab.wav,[ERROR] Речь не распознана,fake,3.91,unknown,,,,0,
audio\MSK0028_0004-4f78a030.wav,MSK0028_0004-4f78a030.wav,Did you hear,fake,1.44,unknown,,,,0,
audio\MSK0028_0005-3304e8ce.wav,MSK0028_0005-3304e8ce.wav,I'm not to,fake,1.64,unknown,,,,0,
audio\MSK0028_0006-0b69fda9.wav,MSK0028_0006-0b69fda9.wav,When Did the PA,fake,1.85,unknown,,,,0,
audio\MSK0028_0007-51d1009a.wav,MSK0028_0007-51d1009a.wav,we didn't have an Hour After The W,fake,2.44,unknown,,,,0,
audio\MSK0028_0008-dc14aa46.wav,MSK0028_0008-dc14aa46.wav,What is the,fake,1.69,unknown,,,,0,
audio\MSK0028_0009-613b9dc7.wav,MSK0028_0009-613b9dc7.wav,in your,fake,2.52,unknown,,,,0,
audio\MSK0028_0010-adbaae6e.wav,MSK0028_0010-adbaae6e.wav,How you describe,fake,2.5,unknown,,,,0,
audio\MSK0028_0011-9073cf1d.wav,MSK0028_0011-9073cf1d.wav,[ERROR] Речь не распознана,fake,0.92,unknown,,,,0,
audio\MSK0028_0012-d7871859.wav,MSK0028_0012-d7871859.wav,[ERROR] Речь не распознана,fake,1.19,unknown,,,,0,
audio\MSK0028_0013-15890ff3.wav,MSK0028_0013-15890ff3.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0014-06ddcdcb.wav,MSK0028_0014-06ddcdcb.wav,What have you T,fake,2.17,unknown,,,,0,
audio\MSK0028_0015-20531ad8.wav,MSK0028_0015-20531ad8.wav,I Try at Will and Ice sporty,fake,2.71,unknown,,,,0,
audio\MSK0028_0016-e934127a.wav,MSK0028_0016-e934127a.wav,[ERROR] Речь не распознана,fake,2.73,unknown,,,,0,
audio\MSK0028_0017-a10ce453.wav,MSK0028_0017-a10ce453.wav,[ERROR] Речь не распознана,fake,0.98,unknown,,,,0,
audio\MSK0028_0018-ab53e1c1.wav,MSK0028_0018-ab53e1c1.wav,how to Change,fake,2.01,unknown,,,,0,
audio\MSK0028_0019-f58de0fb.wav,MSK0028_0019-f58de0fb.wav,maybe,fake,1.72,unknown,,,,0,
audio\MSK0028_0020-374c3c98.wav,MSK0028_0020-374c3c98.wav,What's the with you want,fake,1.93,unknown,,,,0,
audio\MSK0028_0021-27375e8e.wav,MSK0028_0021-27375e8e.wav,[ERROR] Речь не распознана,fake,0.85,unknown,,,,0,
audio\MSK0028_0022-10b64962.wav,MSK0028_0022-10b64962.wav,any fevers,fake,1.6,unknown,,,,0,
audio\MSK0028_0023-78030550.wav,MSK0028_0023-78030550.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0024-303633b5.wav,MSK0028_0024-303633b5.wav,expected with,fake,2.09,unknown,,,,0,
audio\MSK0028_0025-42424d84.wav,MSK0028_0025-42424d84.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0026-2f349265.wav,MSK0028_0026-2f349265.wav,[ERROR] Речь не распознана,fake,1.35,unknown,,,,0,
audio\MSK0028_0027-80ee2ade.wav,MSK0028_0027-80ee2ade.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0028-fd023e5e.wav,MSK0028_0028-fd023e5e.wav,[ERROR] Речь не распознана,fake,1.03,unknown,,,,0,
audio\MSK0028_0029-27f4e19f.wav,MSK0028_0029-27f4e19f.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0030-c035e610.wav,MSK0028_0030-c035e610.wav,anyvision for hearing C,fake,2.34,unknown,,,,0,
audio\MSK0028_0031-a2a5e57d.wav,MSK0028_0031-a2a5e57d.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0032-6fac2a8e.wav,MSK0028_0032-6fac2a8e.wav,C,fake,2.09,unknown,,,,0,
audio\MSK0028_0033-62b257fe.wav,MSK0028_0033-62b257fe.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0034-320043fd.wav,MSK0028_0034-320043fd.wav,[ERROR] Речь не распознана,fake,2.34,unknown,,,,0,
audio\MSK0028_0035-20bc6914.wav,MSK0028_0035-20bc6914.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0036-bab1588a.wav,MSK0028_0036-bab1588a.wav,[ERROR] Речь не распознана,fake,2.41,unknown,,,,0,
audio\MSK0028_0037-5b9bba40.wav,MSK0028_0037-5b9bba40.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0038-4c3ce390.wav,MSK0028_0038-4c3ce390.wav,any should,fake,1.85,unknown,,,,0,
audio\MSK0028_0039-93f5fb99.wav,MSK0028_0039-93f5fb99.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0040-b6bc5826.wav,MSK0028_0040-b6bc5826.wav,[ERROR] Речь не распознана,fake,0.96,unknown,,,,0,
audio\MSK0028_0041-db523feb.wav,MSK0028_0041-db523feb.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0042-1f2d0e59.wav,MSK0028_0042-1f2d0e59.wav,any,fake,1.12,unknown,,,,0,
audio\MSK0028_0043-8b9d4ece.wav,MSK0028_0043-8b9d4ece.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0044-0abda7c3.wav,MSK0028_0044-0abda7c3.wav,any popu,fake,1.28,unknown,,,,0,
audio\MSK0028_0045-53b577e3.wav,MSK0028_0045-53b577e3.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0046-3142eedf.wav,MSK0028_0046-3142eedf.wav,ан,fake,1.03,unknown,,,,0,
audio\MSK0028_0047-6e1a3143.wav,MSK0028_0047-6e1a3143.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0048-77d21b9e.wav,MSK0028_0048-77d21b9e.wav,[ERROR] Речь не распознана,fake,1.44,unknown,,,,0,
audio\MSK0028_0049-eccfbaeb.wav,MSK0028_0049-eccfbaeb.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0050-4fc9242a.wav,MSK0028_0050-4fc9242a.wav,animoji,fake,1.76,unknown,,,,0,
audio\MSK0028_0051-1d838f02.wav,MSK0028_0051-1d838f02.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0052-76b2d7f8.wav,MSK0028_0052-76b2d7f8.wav,Animal,fake,1.35,unknown,,,,0,
audio\MSK0028_0053-e4b39ee9.wav,MSK0028_0053-e4b39ee9.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
audio\MSK0028_0054-d88e1c43.wav,MSK0028_0054-d88e1c43.wav,any your name,fake,1.6,unknown,,,,0,
audio\MSK0028_0055-3f71e802.wav,MSK0028_0055-3f71e802.wav,[ERROR] Речь не распознана,fake,0.43,unknown,,,,0,
